mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,m_dot_f_bank1_kg_s,m_dot_f_bank2_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,H_lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Vib_Amp_Total_g,Vib_Amp_f0_g,Vib_Amp_fcam_g,Vib_Amp_ffire_g,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,RPM_instability_std
9,2026-01-10 02:53:00,173,Cruise_Loiter,5209.4,782.74,0.04101,0.003107,0.001553,0.001553,0.00423,13.2,1.114,740.7,735.9,742.9,740.0,744.0,8.1,80.04,82.16,74.3,5.161,0.040975,12595039.91,12595039.91,86.82,43.41,173.65,3733.39,0.761,0.292,0.144,0.619,1.0,none,-0.13,19.04
9,2026-01-10 02:54:00,174,Cruise_Loiter,5174.8,782.74,0.04077,0.003089,0.001544,0.001544,0.00421,13.2,1.114,740.7,745.5,746.6,728.0,742.7,18.6,81.93,84.33,74.38,5.125,0.040842,12547586.48,12547586.48,86.25,43.12,172.49,3708.58,0.814,0.315,0.137,0.675,1.0,none,1.89,20.25
9,2026-01-10 02:55:00,175,Cruise_Loiter,5246.3,782.74,0.04133,0.003131,0.001566,0.001566,0.00426,13.2,1.114,740.7,737.2,737.5,738.3,749.8,12.6,80.68,83.38,74.4,5.172,0.04081,12673091.54,12673091.54,87.44,43.72,174.88,3759.84,0.844,0.351,0.138,0.698,1.0,none,-1.25,32.92
9,2026-01-10 02:56:00,176,Cruise_Loiter,5245.8,782.74,0.04137,0.003134,0.001567,0.001567,0.00427,13.2,1.114,740.7,737.3,734.9,739.3,751.2,16.3,79.88,82.69,74.38,5.174,0.040836,12669955.24,12669955.24,87.43,43.71,174.86,3759.49,0.802,0.358,0.126,0.64,1.0,none,-0.8,35.95
9,2026-01-10 02:57:00,177,Cruise_Loiter,5197.5,782.74,0.04098,0.003104,0.001552,0.001552,0.00423,13.2,1.114,740.7,738.7,738.3,744.3,741.5,6.0,77.82,80.43,74.3,5.153,0.040977,12574384.42,12574384.42,86.62,43.31,173.25,3724.84,0.812,0.316,0.133,0.662,1.0,none,-2.06,31.15
9,2026-01-10 02:58:00,178,Cruise_Loiter,5217.1,782.74,0.04125,0.003125,0.001563,0.001563,0.00425,13.2,1.114,740.7,745.0,730.4,740.5,746.9,16.5,81.35,84.6,74.33,5.162,0.040922,12612913.46,12612913.46,86.95,43.48,173.9,3738.9,0.814,0.338,0.153,0.657,1.0,none,3.53,31.01
9,2026-01-10 02:59:00,179,Cruise_Loiter,5237.6,782.74,0.04138,0.003135,0.001568,0.001568,0.00426,13.2,1.114,740.7,744.9,735.9,739.7,742.3,9.0,80.84,84.45,74.33,5.176,0.040921,12648261.63,12648261.63,87.29,43.65,174.59,3753.63,0.814,0.308,0.147,0.675,1.0,none,-0.51,21.15
9,2026-01-10 03:00:00,180,Cruise_Loiter,5207.7,782.74,0.0411,0.003114,0.001557,0.001557,0.00424,13.2,1.114,740.7,749.6,733.5,744.6,735.0,16.0,78.42,81.59,74.26,5.166,0.041048,12585587.62,12585587.62,86.79,43.4,173.59,3732.18,0.798,0.308,0.142,0.659,1.0,none,-2.42,20.22
9,2026-01-10 03:01:00,181,Cruise_Loiter,5245.5,782.74,0.04138,0.003135,0.001567,0.001567,0.00427,13.2,1.114,740.7,743.3,737.6,738.2,743.5,6.0,81.83,84.38,74.33,5.182,0.040924,12661628.85,12661628.85,87.43,43.71,174.85,3759.3,0.757,0.276,0.149,0.629,1.0,none,3.41,20.13
9,2026-01-10 03:02:00,182,Cruise_Loiter,5193.1,782.74,0.04085,0.003095,0.001547,0.001547,0.00422,13.2,1.114,740.7,741.8,738.6,742.1,740.3,3.5,80.02,82.17,74.34,5.143,0.040899,12573947.26,12573947.26,86.55,43.28,173.1,3721.76,0.818,0.31,0.139,0.672,1.0,none,-1.81,21.47
9,2026-01-10 03:03:00,183,Cruise_Loiter,5218.8,782.74,0.04119,0.00312,0.00156,0.00156,0.00425,13.2,1.114,740.7,743.9,744.7,739.9,734.2,10.6,81.68,84.65,74.39,5.153,0.040816,12625377.97,12625377.97,86.98,43.49,173.96,3740.11,0.823,0.321,0.148,0.688,1.0,none,1.66,21.42
9,2026-01-10 03:04:00,184,Cruise_Loiter,5221.0,782.74,0.0411,0.003114,0.001557,0.001557,0.00424,13.2,1.114,740.7,742.2,742.4,736.9,741.2,5.5,82.17,84.58,74.47,5.143,0.040679,12641598.79,12641598.79,87.02,43.51,174.03,3741.74,0.775,0.308,0.132,0.63,1.0,none,0.49,19.29
9,2026-01-10 03:05:00,185,Cruise_Loiter,5126.5,782.74,0.04051,0.003069,0.001535,0.001535,0.00417,13.2,1.114,740.7,747.6,723.2,750.5,741.5,27.3,83.17,87.0,74.54,5.066,0.040563,12490052.5,12490052.5,85.44,42.72,170.88,3673.99,0.822,0.332,0.135,0.664,1.0,none,1.0,45.58
9,2026-01-10 03:06:00,186,Cruise_Loiter,5209.0,782.74,0.04107,0.003112,0.001556,0.001556,0.00423,13.2,1.114,740.7,739.2,744.5,738.9,740.0,5.6,81.94,85.18,74.58,5.118,0.0405,12637270.65,12637270.65,86.82,43.41,173.63,3733.11,0.841,0.311,0.135,0.714,1.0,none,-1.23,39.13
9,2026-01-10 03:07:00,187,Cruise_Loiter,5208.4,782.74,0.04103,0.003108,0.001554,0.001554,0.00423,13.2,1.114,740.7,739.5,749.6,733.3,740.3,16.3,82.75,85.39,74.66,5.105,0.040363,12648928.73,12648928.73,86.81,43.4,173.61,3732.72,0.84,0.313,0.134,0.709,1.0,none,0.81,39.67
9,2026-01-10 03:08:00,188,Cruise_Loiter,5193.5,782.74,0.04094,0.003102,0.001551,0.001551,0.00422,13.2,1.114,740.7,735.7,734.5,750.6,741.9,16.2,79.07,82.17,74.59,5.106,0.040481,12612439.51,12612439.51,86.56,43.28,173.12,3722.0,0.859,0.299,0.158,0.73,1.0,none,-3.68,37.72
9,2026-01-10 03:09:00,189,Cruise_Loiter,5159.4,782.74,0.04063,0.003078,0.001539,0.001539,0.00419,13.2,1.114,740.7,736.2,743.5,740.8,742.2,7.3,79.82,81.84,74.59,5.083,0.040492,12553031.37,12553031.37,85.99,43.0,171.98,3697.6,0.825,0.299,0.12,0.7,1.0,none,0.75,35.76
9,2026-01-10 03:10:00,190,Cruise_Loiter,5208.7,782.74,0.04108,0.003112,0.001556,0.001556,0.00424,13.2,1.114,740.7,735.8,738.0,747.4,741.5,11.5,81.39,84.14,74.62,5.113,0.040443,12641928.95,12641928.95,86.81,43.41,173.62,3732.87,0.818,0.318,0.133,0.679,1.0,none,1.57,21.39
9,2026-01-10 03:11:00,191,Cruise_Loiter,5189.6,782.74,0.04089,0.003097,0.001549,0.001549,0.00422,13.2,1.114,740.7,739.2,741.0,738.9,743.6,4.6,82.77,85.39,74.7,5.087,0.040307,12621756.63,12621756.63,86.49,43.25,172.99,3719.21,0.887,0.34,0.125,0.754,1.0,none,1.38,20.12
9,2026-01-10 03:12:00,192,Cruise_Loiter,5195.1,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,742.0,749.7,737.9,733.1,16.6,82.48,85.24,74.76,5.082,0.040206,12640582.3,12640582.3,86.59,43.29,173.17,3723.16,0.809,0.331,0.14,0.669,1.0,none,-0.29,18.18
9,2026-01-10 03:13:00,193,Cruise_Loiter,5175.4,782.74,0.04087,0.003096,0.001548,0.001548,0.00421,13.2,1.114,740.7,742.6,737.0,735.7,747.4,11.7,76.41,80.05,74.57,5.097,0.040523,12577655.31,12577655.31,86.26,43.13,172.51,3709.06,0.77,0.307,0.134,0.632,1.0,none,-6.07,18.91
9,2026-01-10 03:14:00,194,Cruise_Loiter,5219.4,782.74,0.04115,0.003117,0.001559,0.001559,0.00425,13.2,1.114,740.7,742.8,748.2,736.7,735.1,13.1,79.42,81.39,74.55,5.13,0.040553,12650285.5,12650285.5,86.99,43.49,173.98,3740.57,0.849,0.305,0.126,0.723,1.0,none,3.01,17.04
9,2026-01-10 03:15:00,195,Cruise_Loiter,5183.5,782.74,0.0408,0.003091,0.001546,0.001546,0.00421,13.2,1.114,740.7,737.8,738.3,747.5,739.0,9.7,78.58,80.55,74.5,5.112,0.040633,12581394.41,12581394.41,86.39,43.2,172.78,3714.81,0.855,0.344,0.135,0.711,1.0,none,-0.84,16.67
9,2026-01-10 03:16:00,196,Cruise_Loiter,5243.5,782.74,0.04142,0.003138,0.001569,0.001569,0.00427,13.2,1.114,740.7,734.9,744.0,743.9,740.0,9.1,80.44,83.46,74.49,5.155,0.040646,12683145.81,12683145.81,87.39,43.7,174.78,3757.84,0.876,0.313,0.139,0.754,1.0,none,1.86,27.9
9,2026-01-10 03:17:00,197,Cruise_Loiter,5193.6,782.74,0.04098,0.003104,0.001552,0.001552,0.00422,13.2,1.114,740.7,734.4,743.1,744.0,741.2,9.7,78.95,81.92,74.43,5.129,0.040748,12588321.19,12588321.19,86.56,43.28,173.12,3722.06,0.837,0.333,0.139,0.696,1.0,none,-1.49,28.02
9,2026-01-10 03:18:00,198,Cruise_Loiter,5179.8,782.74,0.0409,0.003098,0.001549,0.001549,0.00422,13.2,1.114,740.7,731.9,738.6,741.2,751.0,19.1,78.62,81.56,74.37,5.13,0.040862,12554467.51,12554467.51,86.33,43.17,172.66,3712.21,0.808,0.337,0.135,0.663,1.0,none,-0.33,26.98
9,2026-01-10 03:19:00,199,Cruise_Loiter,5171.9,782.74,0.04096,0.003103,0.001551,0.001551,0.00422,13.2,1.114,740.7,747.0,738.6,729.0,748.1,19.1,79.09,83.04,74.29,5.136,0.040991,12529333.57,12529333.57,86.2,43.1,172.4,3706.53,0.837,0.312,0.126,0.705,1.0,none,0.47,28.5
9,2026-01-10 03:20:00,200,Cruise_Loiter,5192.2,782.74,0.04096,0.003103,0.001551,0.001551,0.00422,13.2,1.114,740.7,741.0,741.1,738.6,742.1,3.5,78.12,80.79,74.22,5.16,0.041107,12553747.22,12553747.22,86.54,43.27,173.07,3721.05,0.807,0.247,0.134,0.687,1.0,none,-0.97,27.93
9,2026-01-10 03:21:00,201,Cruise_Loiter,5211.5,782.74,0.0411,0.003114,0.001557,0.001557,0.00424,13.2,1.114,740.7,730.9,748.1,748.4,735.3,17.5,78.99,81.39,74.2,5.178,0.041147,12583340.42,12583340.42,86.86,43.43,173.72,3734.91,0.837,0.339,0.137,0.686,1.0,none,0.87,15.1
9,2026-01-10 03:22:00,202,Cruise_Loiter,5200.4,782.74,0.04097,0.003104,0.001552,0.001552,0.00423,13.2,1.114,740.7,744.7,741.7,733.8,742.5,10.9,81.64,83.87,74.28,5.158,0.041011,12576315.83,12576315.83,86.67,43.34,173.35,3726.92,0.834,0.325,0.13,0.692,1.0,none,2.65,15.81
9,2026-01-10 03:23:00,203,Cruise_Loiter,5217.4,782.74,0.04103,0.003108,0.001554,0.001554,0.00423,13.2,1.114,740.7,739.0,745.0,735.4,743.4,9.7,81.66,83.69,74.36,5.157,0.040874,12617923.35,12617923.35,86.96,43.48,173.91,3739.16,0.823,0.294,0.127,0.693,1.0,none,0.02,17.87
9,2026-01-10 03:24:00,204,Cruise_Loiter,5195.9,782.74,0.0409,0.003099,0.001549,0.001549,0.00422,13.2,1.114,740.7,745.1,734.8,738.4,744.4,10.3,83.79,86.19,74.5,5.121,0.040633,12602630.59,12602630.59,86.6,43.3,173.2,3723.69,0.818,0.309,0.142,0.672,1.0,none,2.13,10.63
9,2026-01-10 03:25:00,205,Cruise_Loiter,5221.9,782.74,0.04118,0.00312,0.00156,0.00156,0.00424,13.2,1.114,740.7,733.9,739.7,735.5,753.6,19.7,82.1,85.5,74.54,5.133,0.040564,12653626.81,12653626.81,87.03,43.52,174.06,3742.37,0.82,0.315,0.136,0.683,1.0,none,-1.69,11.04
9,2026-01-10 03:26:00,206,Cruise_Loiter,5211.5,782.74,0.04104,0.003109,0.001554,0.001554,0.00423,13.2,1.114,740.7,735.2,747.9,735.1,744.6,12.8,81.55,84.11,74.59,5.119,0.04049,12642418.65,12642418.65,86.86,43.43,173.72,3734.89,0.839,0.386,0.161,0.659,1.0,none,-0.55,11.04
9,2026-01-10 03:27:00,207,Cruise_Loiter,5195.7,782.74,0.04093,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,736.9,741.7,745.7,738.5,8.8,83.67,86.25,74.71,5.091,0.040295,12633319.89,12633319.89,86.59,43.3,173.19,3723.56,0.844,0.312,0.135,0.711,1.0,none,2.12,12.15
9,2026-01-10 03:28:00,208,Cruise_Loiter,5237.6,782.74,0.04117,0.003119,0.001559,0.001559,0.00425,13.2,1.114,740.7,739.6,742.6,735.5,745.1,9.6,79.57,81.78,74.68,5.124,0.040343,12700748.65,12700748.65,87.29,43.65,174.59,3753.6,0.811,0.315,0.15,0.662,1.0,none,-4.1,17.87
9,2026-01-10 03:29:00,209,Cruise_Loiter,5194.5,782.74,0.04095,0.003102,0.001551,0.001551,0.00422,13.2,1.114,740.7,743.0,740.4,738.0,741.3,5.0,82.17,84.67,74.74,5.085,0.040244,12635922.52,12635922.52,86.57,43.29,173.15,3722.71,0.792,0.335,0.134,0.635,1.0,none,2.6,18.2
9,2026-01-10 03:30:00,210,Cruise_Loiter,5175.1,782.74,0.04079,0.00309,0.001545,0.001545,0.00421,13.2,1.114,740.7,739.7,750.8,740.2,732.0,18.8,80.24,83.19,74.71,5.076,0.040292,12598273.05,12598273.05,86.25,43.13,172.5,3708.82,0.781,0.317,0.115,0.633,1.0,none,-1.93,23.31
9,2026-01-10 03:31:00,211,Cruise_Loiter,5162.4,782.74,0.04071,0.003084,0.001542,0.001542,0.0042,13.2,1.114,740.7,749.0,735.6,735.7,742.4,13.4,80.83,83.55,74.71,5.067,0.040289,12576710.35,12576710.35,86.04,43.02,172.08,3699.69,0.821,0.33,0.128,0.667,1.0,none,0.59,28.53
9,2026-01-10 03:32:00,212,Cruise_Loiter,5212.8,782.74,0.04108,0.003112,0.001556,0.001556,0.00424,13.2,1.114,740.7,743.2,737.3,737.6,744.6,7.4,80.75,83.4,74.71,5.102,0.040288,12663398.76,12663398.76,86.88,43.44,173.76,3735.87,0.815,0.348,0.143,0.656,1.0,none,-0.08,29.92
9,2026-01-10 03:33:00,213,Cruise_Loiter,5195.3,782.74,0.04098,0.003105,0.001552,0.001552,0.00423,13.2,1.114,740.7,742.8,738.0,739.8,742.2,4.8,80.23,83.19,74.68,5.094,0.040334,12629148.19,12629148.19,86.59,43.29,173.18,3723.33,0.807,0.325,0.146,0.663,1.0,none,-0.52,19.57
9,2026-01-10 03:34:00,214,Cruise_Loiter,5145.4,782.74,0.04069,0.003083,0.001541,0.001541,0.00419,13.2,1.114,740.7,743.6,735.6,741.6,741.9,8.0,79.97,83.71,74.62,5.068,0.040431,12534505.17,12534505.17,85.76,42.88,171.51,3687.52,0.788,0.341,0.133,0.64,1.0,none,-0.26,26.57
9,2026-01-10 03:35:00,215,Cruise_Loiter,5193.7,782.74,0.04091,0.003099,0.00155,0.00155,0.00422,13.2,1.114,740.7,738.1,738.5,742.9,743.3,5.2,82.44,84.76,74.7,5.09,0.040301,12629264.09,12629264.09,86.56,43.28,173.12,3722.12,0.829,0.293,0.13,0.701,1.0,none,2.47,27.32
9,2026-01-10 03:36:00,216,Cruise_Loiter,5233.0,782.74,0.04109,0.003113,0.001557,0.001557,0.00424,13.2,1.114,740.7,742.4,741.0,739.1,740.3,3.3,82.02,83.68,74.78,5.106,0.040174,12708633.67,12708633.67,87.22,43.61,174.43,3750.35,0.798,0.341,0.124,0.645,1.0,none,-0.42,32.47
9,2026-01-10 03:37:00,217,Cruise_Loiter,5213.6,782.74,0.04106,0.003111,0.001555,0.001555,0.00424,13.2,1.114,740.7,736.0,743.4,739.4,743.8,7.8,80.95,83.57,74.78,5.091,0.040167,12675887.4,12675887.4,86.89,43.45,173.79,3736.4,0.852,0.342,0.126,0.706,1.0,none,-1.07,32.58
9,2026-01-10 03:38:00,218,Cruise_Loiter,5167.8,782.74,0.04075,0.003087,0.001544,0.001544,0.0042,13.2,1.114,740.7,736.9,742.4,745.8,737.6,8.9,79.93,82.8,74.74,5.066,0.040234,12591187.02,12591187.02,86.13,43.07,172.26,3703.61,0.826,0.324,0.137,0.695,1.0,none,-1.02,35.0
9,2026-01-10 03:39:00,219,Cruise_Loiter,5221.7,782.74,0.04109,0.003113,0.001556,0.001556,0.00424,13.2,1.114,740.7,741.3,743.8,737.7,739.9,6.2,81.3,83.25,74.78,5.097,0.040168,12689659.82,12689659.82,87.03,43.51,174.06,3742.22,0.836,0.301,0.132,0.707,1.0,none,1.37,25.71
9,2026-01-10 03:40:00,220,Cruise_Loiter,5198.3,782.74,0.04088,0.003097,0.001549,0.001549,0.00422,13.2,1.114,740.7,743.8,748.9,732.2,737.8,16.7,80.63,82.64,74.79,5.08,0.040151,12651246.32,12651246.32,86.64,43.32,173.28,3725.47,0.82,0.325,0.15,0.659,1.0,none,-0.67,25.24
9,2026-01-10 03:41:00,221,Cruise_Loiter,5171.2,782.74,0.04059,0.003075,0.001538,0.001538,0.00419,13.2,1.114,740.7,751.1,736.1,743.5,732.0,19.1,80.25,81.45,74.81,5.058,0.040117,12607827.1,12607827.1,86.19,43.09,172.37,3706.03,0.842,0.308,0.112,0.712,1.0,none,-0.38,24.37
9,2026-01-10 03:42:00,222,Cruise_Loiter,5236.2,782.74,0.04127,0.003127,0.001563,0.001563,0.00426,13.2,1.114,740.7,745.5,741.5,735.9,739.8,9.6,78.85,81.42,74.74,5.113,0.040238,12708012.94,12708012.94,87.27,43.63,174.54,3752.59,0.879,0.365,0.133,0.737,1.0,none,-1.4,30.19
9,2026-01-10 03:43:00,223,Cruise_Loiter,5204.4,782.74,0.04103,0.003109,0.001554,0.001554,0.00423,13.2,1.114,740.7,736.4,743.5,741.8,741.0,7.1,80.54,82.97,74.74,5.092,0.040242,12653121.54,12653121.54,86.74,43.37,173.48,3729.81,0.779,0.291,0.137,0.64,1.0,none,1.69,24.65
9,2026-01-10 03:44:00,224,Cruise_Loiter,5195.9,782.74,0.04099,0.003106,0.001553,0.001553,0.00423,13.2,1.114,740.7,735.3,744.4,741.8,741.3,9.1,78.03,80.99,74.63,5.102,0.040425,12621820.37,12621820.37,86.6,43.3,173.2,3723.76,0.792,0.314,0.14,0.652,1.0,none,-2.51,23.3
9,2026-01-10 03:45:00,225,Cruise_Loiter,5238.6,782.74,0.04143,0.003139,0.001569,0.001569,0.00427,13.2,1.114,740.7,746.7,741.3,734.0,740.7,12.7,80.03,83.43,74.58,5.138,0.040496,12688439.22,12688439.22,87.31,43.65,174.62,3754.32,0.822,0.332,0.143,0.669,1.0,none,2.0,28.45
9,2026-01-10 03:46:00,226,Cruise_Loiter,5197.3,782.74,0.04089,0.003098,0.001549,0.001549,0.00422,13.2,1.114,740.7,746.7,733.9,743.3,738.9,12.7,81.06,82.95,74.63,5.103,0.040424,12624271.73,12624271.73,86.62,43.31,173.24,3724.76,0.822,0.315,0.128,0.687,1.0,none,1.03,21.19
9,2026-01-10 03:47:00,227,Cruise_Loiter,5252.3,782.74,0.04132,0.00313,0.001565,0.001565,0.00426,13.2,1.114,740.7,738.0,749.2,740.0,735.5,13.8,82.69,84.75,74.72,5.127,0.040267,12732977.17,12732977.17,87.54,43.77,175.08,3764.12,0.838,0.32,0.13,0.7,1.0,none,1.63,25.99
9,2026-01-10 03:48:00,228,Cruise_Loiter,5185.7,782.74,0.04087,0.003096,0.001548,0.001548,0.00421,13.2,1.114,740.7,738.0,749.5,741.1,734.1,15.4,78.52,81.51,74.63,5.095,0.040419,12604780.66,12604780.66,86.43,43.21,172.86,3716.43,0.828,0.309,0.111,0.686,1.0,none,-4.17,29.49
9,2026-01-10 03:49:00,229,Cruise_Loiter,5142.0,782.74,0.04051,0.003069,0.001535,0.001535,0.00418,13.2,1.114,740.7,734.1,746.5,741.0,741.1,12.4,76.3,78.44,74.49,5.085,0.040656,12508243.31,12508243.31,85.7,42.85,171.4,3685.11,0.777,0.297,0.129,0.644,1.0,none,-2.22,44.02
9,2026-01-10 03:50:00,230,Cruise_Loiter,5239.6,782.74,0.04123,0.003124,0.001562,0.001562,0.00426,13.2,1.114,740.7,738.2,744.0,743.1,737.4,6.6,80.65,81.99,74.54,5.146,0.04057,12683390.62,12683390.62,87.33,43.66,174.65,3755.06,0.784,0.309,0.124,0.644,1.0,none,4.35,44.22
9,2026-01-10 03:51:00,231,Cruise_Loiter,5168.3,782.74,0.04066,0.00308,0.00154,0.00154,0.0042,13.2,1.114,740.7,740.0,740.3,738.7,743.7,5.0,81.32,83.33,74.59,5.088,0.040483,12569033.98,12569033.98,86.14,43.07,172.28,3703.96,0.823,0.319,0.14,0.689,1.0,none,0.67,47.03
9,2026-01-10 03:52:00,232,Cruise_Loiter,5192.2,782.74,0.04092,0.0031,0.00155,0.00155,0.00422,13.2,1.114,740.7,739.1,741.9,747.0,734.8,12.2,80.16,82.87,74.58,5.107,0.040508,12607762.4,12607762.4,86.54,43.27,173.07,3721.08,0.824,0.294,0.15,0.697,1.0,none,-1.16,35.92
9,2026-01-10 03:53:00,233,Cruise_Loiter,5202.6,782.74,0.04099,0.003105,0.001553,0.001553,0.00423,13.2,1.114,740.7,741.0,738.6,746.3,736.9,9.4,81.48,83.92,74.62,5.108,0.040437,12632072.11,12632072.11,86.71,43.36,173.42,3728.54,0.807,0.32,0.148,0.671,1.0,none,1.32,36.72
9,2026-01-10 03:54:00,234,Cruise_Loiter,5230.2,782.74,0.04118,0.003119,0.00156,0.00156,0.00425,13.2,1.114,740.7,740.2,739.4,742.6,740.6,3.2,78.37,80.75,74.55,5.138,0.040558,12668420.8,12668420.8,87.17,43.59,174.34,3748.33,0.817,0.302,0.121,0.688,1.0,none,-3.11,28.88
9,2026-01-10 03:55:00,235,Cruise_Loiter,5143.4,782.74,0.04047,0.003066,0.001533,0.001533,0.00418,13.2,1.114,740.7,732.1,740.2,741.2,749.2,17.1,78.4,80.01,74.5,5.084,0.040631,12512812.19,12512812.19,85.72,42.86,171.45,3686.08,0.821,0.288,0.142,0.69,1.0,none,0.03,33.12
9,2026-01-10 03:56:00,236,Cruise_Loiter,5167.2,782.74,0.04082,0.003092,0.001546,0.001546,0.00421,13.2,1.114,740.7,730.0,747.5,736.4,748.8,18.7,79.35,82.39,74.45,5.108,0.040712,12546318.63,12546318.63,86.12,43.06,172.24,3703.17,0.85,0.295,0.136,0.714,1.0,none,0.95,33.28
9,2026-01-10 03:57:00,237,Cruise_Loiter,5216.8,782.74,0.04113,0.003116,0.001558,0.001558,0.00424,13.2,1.114,740.7,744.2,744.3,735.8,738.4,8.5,78.57,81.08,74.4,5.151,0.04081,12622511.13,12622511.13,86.95,43.47,173.89,3738.68,0.826,0.334,0.12,0.68,1.0,none,-0.78,35.93
9,2026-01-10 03:58:00,238,Cruise_Loiter,5215.9,782.74,0.04101,0.003107,0.001553,0.001553,0.00424,13.2,1.114,740.7,739.7,739.4,749.3,734.2,15.1,79.41,80.84,74.41,5.149,0.040795,12622389.58,12622389.58,86.93,43.47,173.86,3738.06,0.837,0.284,0.131,0.718,1.0,none,0.84,37.37
9,2026-01-10 03:59:00,239,Cruise_Loiter,5227.3,782.74,0.0413,0.003129,0.001564,0.001564,0.00426,13.2,1.114,740.7,740.5,739.0,742.9,740.4,3.9,80.37,83.61,74.39,5.159,0.040813,12640262.07,12640262.07,87.12,43.56,174.24,3746.21,0.807,0.319,0.136,0.674,1.0,none,0.96,36.7
9,2026-01-10 04:00:00,240,Cruise_Loiter,5225.2,782.74,0.04122,0.003122,0.001561,0.001561,0.00425,13.2,1.114,740.7,744.5,739.1,737.6,741.6,6.9,78.02,80.88,74.31,5.17,0.040956,12623947.11,12623947.11,87.09,43.54,174.17,3744.76,0.839,0.3,0.145,0.698,1.0,none,-2.35,24.71
9,2026-01-10 04:01:00,241,Cruise_Loiter,5213.1,782.74,0.04114,0.003117,0.001558,0.001558,0.00424,13.2,1.114,740.7,736.9,730.5,749.4,746.0,18.9,81.9,84.5,74.38,5.151,0.040836,12613886.66,12613886.66,86.89,43.44,173.77,3736.06,0.797,0.297,0.127,0.657,1.0,none,3.88,6.21
9,2026-01-10 04:02:00,242,Cruise_Loiter,5218.8,782.74,0.04106,0.00311,0.001555,0.001555,0.00424,13.2,1.114,740.7,746.0,745.9,741.8,728.9,17.1,83.78,86.0,74.53,5.133,0.04059,12645992.01,12645992.01,86.98,43.49,173.96,3740.17,0.813,0.301,0.139,0.688,1.0,none,1.88,6.05
9,2026-01-10 04:03:00,243,Cruise_Loiter,5220.5,782.74,0.041,0.003106,0.001553,0.001553,0.00423,13.2,1.114,740.7,742.8,738.7,747.0,734.3,12.7,81.27,83.18,74.58,5.126,0.040499,12657121.72,12657121.72,87.01,43.5,174.02,3741.37,0.857,0.332,0.152,0.717,1.0,none,-2.51,5.59
9,2026-01-10 04:04:00,244,Cruise_Loiter,5205.9,782.74,0.04098,0.003105,0.001552,0.001552,0.00423,13.2,1.114,740.7,744.7,734.9,744.7,738.4,9.8,81.61,83.96,74.63,5.109,0.040417,12639606.84,12639606.84,86.77,43.38,173.53,3730.9,0.859,0.29,0.13,0.732,1.0,none,0.34,7.43
9,2026-01-10 04:05:00,245,Cruise_Loiter,5203.4,782.74,0.04102,0.003107,0.001554,0.001554,0.00423,13.2,1.114,740.7,737.3,751.4,737.0,737.0,14.4,78.8,81.64,74.56,5.117,0.040535,12624422.68,12624422.68,86.72,43.36,173.45,3729.09,0.845,0.292,0.16,0.719,1.0,none,-2.81,7.59
9,2026-01-10 04:06:00,246,Cruise_Loiter,5277.1,782.74,0.04162,0.003153,0.001577,0.001577,0.00429,13.2,1.114,740.7,739.7,738.2,738.8,746.0,7.7,84.12,86.67,74.7,5.148,0.040308,12771819.08,12771819.08,87.95,43.98,175.9,3781.95,0.817,0.285,0.131,0.692,1.0,none,5.32,30.02
9,2026-01-10 04:07:00,247,Cruise_Loiter,5205.3,782.74,0.0409,0.003098,0.001549,0.001549,0.00422,13.2,1.114,740.7,750.9,747.3,739.0,725.5,25.3,84.0,86.14,74.83,5.078,0.040084,12669360.05,12669360.05,86.75,43.38,173.51,3730.45,0.832,0.314,0.133,0.702,1.0,none,-0.12,31.31
9,2026-01-10 04:08:00,248,Cruise_Loiter,5225.4,782.74,0.04104,0.003109,0.001554,0.001554,0.00424,13.2,1.114,740.7,741.9,742.1,741.4,737.4,4.8,81.64,83.61,74.88,5.086,0.040009,12710824.9,12710824.9,87.09,43.54,174.18,3744.86,0.817,0.335,0.131,0.663,1.0,none,-2.36,31.31
9,2026-01-10 04:09:00,249,Cruise_Loiter,5199.4,782.74,0.0409,0.003099,0.001549,0.001549,0.00422,13.2,1.114,740.7,739.1,736.4,746.6,740.6,10.2,83.05,85.19,74.97,5.055,0.039864,12679943.22,12679943.22,86.66,43.33,173.31,3726.23,0.828,0.327,0.127,0.688,1.0,none,1.41,32.34
9,2026-01-10 04:10:00,250,Cruise_Loiter,5190.9,782.74,0.04078,0.003089,0.001545,0.001545,0.00421,13.2,1.114,740.7,740.5,748.5,744.5,729.1,19.4,82.94,84.84,75.05,5.036,0.039724,12678574.53,12678574.53,86.51,43.26,173.03,3720.11,0.81,0.302,0.128,0.667,1.0,none,-0.11,34.55
